﻿TYPEFR;TYPEDUT;TYPEENG;ADRVOISFR;ADRVOISNL;Z_PCDD_FR;Z_PCDD_NL;Z_PCDD;WGS84_LONG;WGS84_LAT;WGS84_LALO
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;928, Chaussée de Waterloo;928, Waterloosesteenweg;;;;4.335560995827381;50.79635099588341;50.79635099588341, 4.335560995827381
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;303, Rue du Noyer;303, Notelaarsstraat;;;;4.4304120020306845;50.84535299674956;50.84535299674956, 4.4304120020306845
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;303, Rue du Noyer;303, Notelaarsstraat;;;;4.43313900148214;50.84696999790695;50.84696999790695, 4.43313900148214
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;1420, Chaussée de Haecht;1420, Haachtsesteenweg;;;;4.3990200029895155;50.86788099572744;50.86788099572744, 4.3990200029895155
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;2, Rue Stephenson;2, Stephensonstraat;;;;4.3689149944817265;50.86839899763176;50.86839899763176, 4.3689149944817265
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10A, Parc du Cinquantenaire;10A, Jubelpark;;;;4.398245994492605;50.829822004314195;50.829822004314195, 4.398245994492605
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;212, Avenue Franklin Roosevelt;212, Franklin Rooseveltlaan;Louise;Louiza;Louise / Louiza;4.3906120028150655;50.80137099847631;50.80137099847631, 4.3906120028150655
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;26, Rue du Grand Hospice;26, Grootgodshuisstraat;Pentagone;Vijfhoek;Pentagone / Vijfhoek;4.349406999454851;50.85336400312073;50.85336400312073, 4.349406999454851
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;11, Rue Jenner;11, Jennerstraat;;;;4.382285003858309;50.832770001095255;50.832770001095255, 4.382285003858309
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;303, Rue du Noyer;303, Notelaarsstraat;;;;4.417923003198341;50.84155099705562;50.84155099705562, 4.417923003198341
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;42, Avenue Paul Héger;42, Paul Hégerlaan;;;;4.401316000910298;50.81948299842037;50.81948299842037, 4.401316000910298
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;164, Rue du Pannenhuys;164, Pannenhuisstraat;;;;4.294446993796035;50.86493500289858;50.86493500289858, 4.294446993796035
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;18, Drève du Parc;18, Parkdreef;;;;4.301658993496131;50.86283799999643;50.86283799999643, 4.301658993496131
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;89, Boulevard du Midi;89, Zuidlaan;;;;4.340286999093328;50.8373340015395;50.8373340015395, 4.340286999093328
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;60, Avenue du Bourget;60, Bourgetlaan;;;;4.454444995489629;50.846217001017834;50.846217001017834, 4.454444995489629
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;764, Chaussée de Waterloo;764, Waterloosesteenweg;;;;4.357135996857491;50.81162800180128;50.81162800180128, 4.357135996857491
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;5, Avenue de Croydon;5, Croydonlaan;;;;4.4164280039167005;50.862482997483994;50.862482997483994, 4.4164280039167005
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;34, Rue du Bailli;34, Baljuwstraat;;;;4.3551279988950835;50.821897996850964;50.821897996850964, 4.3551279988950835
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;4, Avenue du Pérou;4, Perulaan;;;;4.420374996317739;50.80772799918224;50.80772799918224, 4.420374996317739
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;208, Rue Antoine Dansaert;208, Antoine Dansaertstraat;;;;4.323960995364056;50.859101997781075;50.859101997781075, 4.323960995364056
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;8, Rue Van Eyck;8, Van Eyckstraat;;;;4.355378404056704;50.817208366420694;50.817208366420694, 4.355378404056704
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;218, Avenue Louise;218, Louizalaan;Louise;Louiza;Louise / Louiza;4.36505400531118;50.826540995762244;50.826540995762244, 4.36505400531118
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10, Avenue de la Chevalerie;10, Ridderschapslaan;;;;4.458019963091274;50.82993605975997;50.82993605975997, 4.458019963091274
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;95, Avenue des Coccinelles;95, Lieveheersbeestjeslaan;;;;4.422883920088257;50.80171576417053;50.80171576417053, 4.422883920088257
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;60, Avenue du Bourget;60, Bourgetlaan;;;;4.4642509969905175;50.84309500295535;50.84309500295535, 4.4642509969905175
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;764, Chaussée de Waterloo;764, Waterloosesteenweg;;;;4.3162250009428975;50.80241900025659;50.80241900025659, 4.3162250009428975
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;892A, Chaussée de Waterloo;892A, Waterloosesteenweg;;;;4.336154002386411;50.79857300122436;50.79857300122436, 4.336154002386411
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;41, Boulevard Barthélémy;41, Barthélémylaan;;;;4.335545996534427;50.851988999233576;50.851988999233576, 4.335545996534427
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;130, Avenue de Vilvorde;130, Vilvoordselaan;;;;4.3906660063586935;50.87864499552861;50.87864499552861, 4.3906660063586935
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;95, Avenue des Coccinelles;95, Lieveheersbeestjeslaan;;;;4.427410999596638;50.80990999572355;50.80990999572355, 4.427410999596638
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;60, Avenue du Bourget;60, Bourgetlaan;;;;4.444561007053685;50.85610900408139;50.85610900408139, 4.444561007053685
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;178, Rue François-Joseph Navez;178, François-Joseph Navezstraat;;;;4.375346999925691;50.874661996697924;50.874661996697924, 4.375346999925691
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;1420, Chaussée de Haecht;1420, Haachtsesteenweg;;;;4.398231001001665;50.87259599983006;50.87259599983006, 4.398231001001665
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;26, Boulevard de Nieuport;26, Nieuwpoortlaan;;;;4.33998599379212;50.856402003037765;50.856402003037765, 4.33998599379212
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;145, Rue Drootbeek;145, Drootbeekstraat;Laeken;Laken;Laeken / Laken;4.346538004112324;50.87215599856651;50.87215599856651, 4.346538004112324
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;303, Rue du Noyer;303, Notelaarsstraat;;;;4.424706002500424;50.83777199919814;50.83777199919814, 4.424706002500424
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;150, Boulevard du Midi;150, Zuidlaan;;;;4.337743001687247;50.814540001427254;50.814540001427254, 4.337743001687247
